date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2020-11-21,14520,CR606,17.0,99.2353,112.8471,642.3529,429.2549,1877.6471,1593.5804,88.4496,148.5135,117.7145,final
2020-12-01,14520,CR606,17.0,131.4118,63.9235,355.7647,308.9961,1803.2941,1500.1706,197.9176,114.6612,120.0721,final
2020-12-11,14520,CR606,17.0,16.4118,53.6961,247.0588,230.4667,1663.2941,1368.9294,36.479,106.9,121.3473,final
2020-12-21,14520,CR606,17.0,50.3529,33.3451,198.1765,150.9647,1489.4706,1219.2745,144.3547,129.3305,121.9801,final
2021-01-01,14520,CR606,17.0,24.1765,29.2255,90.9412,116.2667,1341.8824,1049.4667,85.2478,79.9429,127.6003,final
2021-01-11,14520,CR606,17.0,38.1765,22.2412,112.7059,84.8118,1155.0588,850.6961,158.4971,129.4205,135.3624,final
2021-01-21,14520,CR606,17.0,29.5882,15.3333,91.9412,66.8,932.4706,647.0196,170.1061,132.7359,143.4463,final
2021-02-01,14520,CR606,17.0,7.6471,10.7706,75.4118,48.3451,522.1176,473.6078,80.194,146.3906,110.0308,final
2021-02-11,14520,CR606,17.0,13.3529,9.0706,50.5882,35.1745,410.3529,350.4529,130.4348,134.1204,116.618,final
2021-02-21,14520,CR606,17.0,5.1765,6.9941,26.1765,26.8353,316.2941,244.6,84.8455,98.2114,128.1595,final
2021-03-01,14520,CR606,17.0,16.9412,10.3314,35.4706,26.3961,201.8235,191.0078,143.1129,124.9327,105.3807,final
2021-03-11,14520,CR606,17.0,34.7647,15.3922,56.8824,32.7176,220.1765,152.7039,195.0,156.5684,141.4695,final
2021-03-21,14520,CR606,17.0,42.8824,26.1941,94.5882,51.9176,212.7059,145.5529,153.498,168.9151,143.1705,final
2021-04-01,14520,CR606,17.0,46.4118,35.3667,124.0588,76.9529,234.9412,151.6941,127.3619,154.174,151.4843,final
2021-04-11,14520,CR606,17.0,253.7059,44.9784,343.0,106.5392,450.4706,174.4314,517.6351,302.9023,249.6704,final
2021-04-21,14520,CR606,17.0,24.8235,84.8216,324.9412,165.1667,445.7059,243.9196,33.2031,191.2129,179.4686,final
2021-05-01,14520,CR606,17.0,209.5882,116.3824,488.1176,246.1824,647.6471,349.5314,176.787,194.4387,182.9179,final
2021-05-11,14520,CR606,17.0,62.7647,155.2627,297.1765,356.4667,697.0588,495.7235,42.2835,83.8211,139.8113,final
2021-05-21,14520,CR606,17.0,267.1176,191.8412,539.4706,463.4863,959.0,680.5706,138.2422,116.0478,140.3187,final
2021-06-01,14520,CR606,17.0,56.3529,139.198,386.2353,486.302,998.4118,809.4373,42.5477,79.8375,123.0615,final
2021-06-11,14520,CR606,17.0,124.0588,142.8902,447.5294,473.9294,1087.7059,936.9353,87.2667,94.5447,115.922,final
2021-06-21,14520,CR606,17.0,204.5882,131.3588,385.0,413.4471,1249.4118,1042.1,153.7035,93.282,119.7046,final
2021-07-01,14520,CR606,17.0,112.0,137.1569,440.6471,411.4059,1315.0,1143.8902,82.3034,106.939,114.829,final
2021-07-11,14520,CR606,17.0,148.4118,145.1098,465.0,413.6255,1209.7059,1244.0216,102.1997,112.1273,97.2635,final
2021-07-21,14520,CR606,17.0,203.2353,149.9294,463.6471,432.1961,1388.1176,1309.1294,134.4066,107.1125,105.9879,final
2021-08-01,14520,CR606,17.0,137.4118,139.8647,489.0588,434.9039,1315.9412,1332.6118,98.3067,112.1723,98.7583,final
2021-08-11,14520,CR606,17.0,153.9412,142.2824,494.5882,432.0765,1407.1176,1319.6314,107.916,114.1405,106.5797,final
2021-08-21,14520,CR606,17.0,221.9412,176.5294,513.2941,458.6765,1361.9412,1304.3196,125.0162,111.6536,104.3841,final
2021-09-01,14520,CR606,17.0,215.0,157.3333,590.8824,476.1451,1520.5882,1322.4549,135.5236,123.6014,114.8698,final
2021-09-11,14520,CR606,17.0,184.1176,184.9373,621.0588,518.8,1580.6471,1364.502,99.5685,119.3379,115.7253,final
2021-09-21,14520,CR606,17.0,204.3529,183.0,603.4706,525.2706,1580.4118,1416.1431,111.3579,114.6094,111.5184,final
2021-10-01,14520,CR606,17.0,140.4706,199.0333,528.9412,566.9706,1608.8824,1478.0196,71.2975,93.4088,108.7944,final
2021-10-11,14520,CR606,17.0,229.6471,221.0118,574.4706,603.0451,1690.1176,1553.9216,103.8207,95.3389,108.7086,final
2021-10-21,14520,CR606,17.0,180.8235,219.0098,550.9412,639.0549,1667.7059,1623.002,82.9533,86.4243,102.7375,final
2021-11-01,14520,CR606,17.0,86.0588,184.1824,496.5294,624.2039,1616.3529,1667.3196,48.1328,79.8685,96.9614,final
2021-11-11,14520,CR606,17.0,51.8235,132.2255,318.7059,535.4176,1514.2353,1657.2627,41.4089,60.2668,91.4214,final
2021-11-21,14520,CR606,17.0,298.4706,112.8471,436.3529,429.2549,1590.7647,1593.5804,257.5122,101.6159,99.8244,final
2021-12-01,14520,CR606,17.0,22.4118,63.9235,372.7059,308.9961,1398.1765,1500.1706,39.7713,119.972,93.2462,final
2021-12-11,14520,CR606,17.0,100.5294,53.6961,421.4118,230.4667,1314.5882,1368.9294,179.7895,179.4061,96.0592,final
2021-12-21,14520,CR606,17.0,26.6471,33.3451,149.5882,150.9647,1136.8824,1219.2745,82.5322,99.1449,93.2975,final
2022-01-01,14520,CR606,17.0,13.8235,29.2255,141.0,116.2667,1010.2353,1049.4667,54.9986,119.5882,96.2971,final
2022-01-11,14520,CR606,17.0,10.3529,22.2412,50.8235,84.8118,790.9412,850.6961,56.3593,64.1519,93.0574,final
2022-01-21,14520,CR606,17.0,12.7647,15.3333,36.9412,66.8,622.8824,647.0196,87.3674,61.1213,96.3263,final
2022-02-01,14520,CR606,17.0,7.0588,10.7706,30.1765,48.3451,543.8824,473.6078,76.464,68.8601,114.5313,final
2022-02-11,14520,CR606,17.0,5.5294,9.0706,25.3529,35.1745,497.5882,350.4529,74.8328,78.2586,140.8196,final
2022-02-21,14520,CR606,17.0,4.6471,6.9941,17.2353,26.8353,203.7647,244.6,80.4316,73.938,83.961,final
2022-03-01,14520,CR606,17.0,18.5294,10.3314,28.7059,26.3961,199.8824,191.0078,153.4723,106.3463,104.415,final
2022-03-11,14520,CR606,17.0,19.3529,15.3922,42.5294,32.7176,118.7059,152.7039,119.4231,122.9689,79.1044,final
2022-03-21,14520,CR606,17.0,40.3529,26.1941,78.2353,51.9176,132.4118,145.5529,145.3894,142.5043,91.552,final
2022-04-01,14520,CR606,17.0,119.1176,35.3667,178.8235,76.9529,237.7059,151.6941,307.4756,217.156,153.1941,final
2022-04-11,14520,CR606,17.0,42.4706,44.9784,201.9412,106.5392,269.8235,174.4314,94.9821,181.8625,151.7223,final
2022-04-21,14520,CR606,17.0,162.1176,84.8216,323.7059,165.1667,419.1765,243.9196,186.0551,190.5076,169.0206,final
2022-05-01,14520,CR606,17.0,147.8235,116.3824,352.4118,246.1824,559.9412,349.5314,125.9026,141.4663,158.5234,final
2022-05-11,14520,CR606,17.0,236.5294,155.2627,546.4706,356.4667,790.9412,495.7235,150.7084,151.8475,158.3753,final
2022-05-21,14520,CR606,17.0,173.3529,191.8412,557.7059,463.4863,959.6471,680.5706,90.6075,119.8991,140.4124,final
2022-06-01,14520,CR606,17.0,220.9412,139.198,630.8235,486.302,1162.0588,809.4373,156.6881,129.1197,143.0322,final
2022-06-11,14520,CR606,17.0,249.8824,142.8902,644.1765,473.9294,1392.5882,936.9353,172.3457,135.1801,148.1187,final
2022-06-21,14520,CR606,17.0,158.2941,131.3588,629.1176,413.4471,1510.5294,1042.1,119.7532,150.9321,144.5233,final
2022-07-01,14520,CR606,17.0,137.1765,137.1569,545.3529,411.4059,1528.5882,1143.8902,100.0138,131.7858,133.3392,final
2022-07-11,14520,CR606,17.0,104.2353,145.1098,399.7059,413.6255,1590.3529,1244.0216,72.7703,96.7142,127.6177,final
2022-07-21,14520,CR606,17.0,113.5882,149.9294,355.0,432.1961,1541.8235,1309.1294,76.5434,82.5426,117.64,final
2022-08-01,14520,CR606,17.0,195.9412,139.8647,413.7647,434.9039,1589.9412,1332.6118,138.7095,95.2486,119.1663,final
2022-08-11,14520,CR606,17.0,179.2353,142.2824,488.7647,432.0765,1532.6471,1319.6314,125.0899,112.8232,116.0207,final
2022-08-21,14520,CR606,17.0,86.0588,176.5294,461.2353,458.6765,1445.3529,1304.3196,50.162,100.546,110.7305,final
2022-09-01,14520,CR606,17.0,326.1176,157.3333,591.4118,476.1451,1550.5294,1322.4549,203.9739,123.7103,117.1169,final
2022-09-11,14520,CR606,17.0,240.2353,184.9373,652.4118,518.8,1540.8824,1364.502,129.1138,125.267,112.8323,final
2022-09-21,14520,CR606,17.0,138.6471,183.0,705.0,525.2706,1521.2353,1416.1431,76.408,133.5773,107.369,final
2022-10-01,14520,CR606,17.0,219.8235,199.0333,598.7059,566.9706,1603.8824,1478.0196,110.1896,105.5003,108.4584,final
2022-10-11,14520,CR606,17.0,237.7647,221.0118,596.2353,603.0451,1737.4118,1553.9216,107.4124,98.8892,111.7327,final
2022-10-21,14520,CR606,17.0,167.2941,219.0098,624.8824,639.0549,1791.1176,1623.002,76.9137,97.8164,110.2949,final
2022-11-01,14520,CR606,17.0,173.7647,184.1824,578.8235,624.2039,1768.9412,1667.3196,94.4933,92.8445,106.0586,final
2022-11-11,14520,CR606,17.0,160.9412,132.2255,502.0,535.4176,1750.6471,1657.2627,120.9259,93.873,105.6011,final
2022-11-21,14520,CR606,17.0,275.2941,112.8471,610.0,429.2549,1939.8824,1593.5804,237.8457,141.1481,121.5955,final
2022-12-01,14520,CR606,17.0,20.3529,63.9235,456.5882,308.9961,1634.1176,1500.1706,36.7842,146.2677,108.8697,final
2022-12-11,14520,CR606,17.0,12.6471,53.6961,308.2941,230.4667,1406.5294,1368.9294,30.0651,132.3652,102.7268,final
2022-12-21,14520,CR606,17.0,18.4706,33.3451,51.4706,150.9647,1286.3529,1219.2745,61.2088,38.1889,105.4567,final
2023-01-01,14520,CR606,17.0,28.8235,29.2255,59.9412,116.2667,1095.3529,1049.4667,98.8256,55.3916,104.3311,final
2023-01-11,14520,CR606,17.0,27.7059,22.2412,75.0,84.8118,885.2941,850.6961,120.0605,89.6513,104.0198,final
2023-01-21,14520,CR606,17.0,22.4706,15.3333,79.0,66.8,740.4706,647.0196,135.1013,115.8854,114.2235,final
2023-02-01,14520,CR606,17.0,4.9412,10.7706,55.1176,48.3451,571.6471,473.6078,63.0362,111.6077,120.2725,final
2023-02-11,14520,CR606,17.0,3.8235,9.0706,31.2353,35.1745,414.5294,350.4529,62.709,91.28,117.7767,final
2023-02-21,14520,CR606,17.0,3.3529,6.9941,12.1176,26.8353,142.5882,244.6,69.642,60.0447,59.9325,final
2023-03-01,14520,CR606,17.0,91.2353,10.3314,98.4118,26.3961,213.4706,191.0078,627.7018,297.8666,111.1751,final
2023-03-11,14520,CR606,17.0,107.0588,15.3922,201.6471,32.7176,307.8824,152.7039,549.5192,495.4558,195.3747,final
2023-03-21,14520,CR606,17.0,40.3529,26.1941,238.6471,51.9176,329.7647,145.5529,145.3894,401.577,218.4238,final
2023-04-01,14520,CR606,17.0,14.2941,35.3667,161.7059,76.9529,315.2353,151.6941,47.7972,197.4699,201.1423,final
2023-04-11,14520,CR606,17.0,11.6471,44.9784,66.2941,106.5392,299.1765,174.4314,33.3085,65.4665,167.6377,final
2023-04-21,14520,CR606,17.0,101.0,84.8216,126.9412,165.1667,377.7059,243.9196,118.0117,78.1776,152.6884,final
2023-05-01,14520,CR606,17.0,31.9412,116.3824,144.5882,246.1824,404.7059,349.5314,30.4337,60.343,115.3462,final
2023-05-11,14520,CR606,17.0,44.1765,155.2627,177.1176,356.4667,445.0588,495.7235,30.6849,51.0599,89.9817,final
2023-05-21,14520,CR606,17.0,188.6471,191.8412,264.7647,463.4863,630.3529,680.5706,98.3773,58.0301,92.7281,final
2023-06-01,14520,CR606,17.0,111.0,139.198,343.8235,486.302,650.1176,809.4373,80.4449,71.292,80.5574,final
2023-06-11,14520,CR606,17.0,157.1765,142.8902,456.8235,473.9294,700.2353,936.9353,109.6601,96.4652,75.0036,final
2023-06-21,14520,CR606,17.0,203.7647,131.3588,471.9412,413.4471,863.6471,1042.1,153.0995,113.8138,83.0384,final
2023-07-01,14520,CR606,17.0,167.2941,137.1569,528.2353,411.4059,1016.6471,1143.8902,121.2,127.7237,88.9727,final
2023-07-11,14520,CR606,17.0,104.0588,145.1098,475.1176,413.6255,1109.0588,1244.0216,72.6527,114.5157,89.2376,final
2023-07-21,14520,CR606,17.0,124.1765,149.9294,395.5294,432.1961,1132.2353,1309.1294,83.3776,91.7081,86.5901,final
2023-08-01,14520,CR606,17.0,87.6471,139.8647,315.8824,434.9039,1187.9412,1332.6118,63.9542,73.2478,89.2247,final
2023-08-11,14520,CR606,17.0,145.2941,142.2824,357.1176,432.0765,1289.0588,1319.6314,102.0449,83.0439,97.7007,final
2023-08-21,14520,CR606,17.0,179.4118,176.5294,412.3529,458.6765,1279.8235,1304.3196,101.5878,90.1161,98.1362,final
2023-09-01,14520,CR606,17.0,132.7059,157.3333,457.4118,476.1451,1301.5294,1322.4549,84.8291,96.1466,98.4296,final
2023-09-11,14520,CR606,17.0,189.6471,184.9373,501.7647,518.8,1334.0,1364.502,102.4797,96.7785,97.7809,final
2023-09-21,14520,CR606,17.0,174.4118,183.0,496.7647,525.2706,1304.6471,1416.1431,95.4318,94.6745,92.182,final
2023-10-01,14520,CR606,17.0,275.1765,199.0333,639.2353,566.9706,1412.5294,1478.0196,137.319,112.5249,95.5988,final
2023-10-11,14520,CR606,17.0,169.9412,221.0118,619.5294,603.0451,1478.4118,1553.9216,77.4036,102.6889,95.1718,final
2023-10-21,14520,CR606,17.0,271.6471,219.0098,716.7647,639.0549,1625.8824,1623.002,123.4977,111.9728,100.1764,final
2023-11-01,14520,CR606,17.0,182.8824,184.1824,624.4706,624.2039,1721.1176,1667.3196,99.3128,100.042,103.2074,final
2023-11-11,14520,CR606,17.0,194.1176,132.2255,648.6471,535.4176,1769.9412,1657.2627,145.1025,120.7601,106.7583,final
2023-11-21,14520,CR606,17.0,55.1765,112.8471,432.1765,429.2549,1645.7059,1593.5804,51.0632,100.6651,103.2506,final
2023-12-01,14520,CR606,17.0,9.4118,63.9235,258.7059,308.9961,1522.4118,1500.1706,20.9098,84.2349,101.4728,final
2023-12-11,14520,CR606,17.0,32.8824,53.6961,97.4706,230.4667,1365.6471,1368.9294,64.5398,44.6925,99.762,final
2023-12-21,14520,CR606,17.0,88.5294,33.3451,130.8235,150.9647,1279.7647,1219.2745,243.9149,87.4872,104.9208,final
2024-01-01,14520,CR606,17.0,14.8824,29.2255,136.2941,116.2667,1019.4706,1049.4667,58.0922,115.8612,97.1688,final
2024-01-11,14520,CR606,17.0,19.8824,22.2412,123.2941,84.8118,869.4118,850.6961,91.341,140.5882,102.1745,final
2024-01-21,14520,CR606,17.0,17.9412,15.3333,52.7059,66.8,615.7059,647.0196,112.8255,81.6483,95.234,final
2024-02-01,14520,CR606,17.0,6.5294,10.7706,44.3529,48.3451,439.3529,473.6078,73.107,93.1577,92.9168,final
2024-02-11,14520,CR606,17.0,16.5882,9.0706,41.0588,35.1745,261.8235,350.4529,153.4281,113.0257,75.4117,final
2024-02-21,14520,CR606,17.0,7.0588,6.9941,30.1765,26.8353,213.7059,244.6,100.5395,109.0706,87.8656,final
2024-03-01,14520,CR606,17.0,8.8235,10.3314,32.4706,26.3961,213.1176,191.0078,90.165,116.69,110.9995,final
2024-03-11,14520,CR606,17.0,13.0,15.3922,28.8824,32.7176,193.2353,152.7039,88.2692,91.0218,124.9111,final
2024-03-21,14520,CR606,17.0,17.2353,26.1941,39.0588,51.9176,121.9412,145.5529,71.2804,79.2324,84.8208,final
2024-04-01,14520,CR606,17.0,25.5294,35.3667,55.7647,76.9529,132.5882,151.6941,75.6303,75.6325,88.1839,final
2024-04-11,14520,CR606,17.0,6.2353,44.9784,49.0,106.5392,118.9412,174.4314,22.4803,50.6267,69.9128,final
2024-04-21,14520,CR606,17.0,88.4118,84.8216,120.1765,165.1667,189.4118,243.9196,103.997,74.3158,78.5334,final
2024-05-01,14520,CR606,17.0,57.8235,116.3824,152.4706,246.1824,240.7059,349.5314,51.7567,63.4199,69.7313,prelim
2024-05-11,14520,CR606,17.0,143.2353,155.2627,289.4706,356.4667,367.3529,495.7235,92.4952,81.7184,74.6164,prelim
2024-05-21,14520,CR606,17.0,284.7647,191.8412,485.8235,463.4863,645.0588,680.5706,147.2074,104.7176,94.8576,prelim
2020-01-01,14534,CR118,1.0,6.0,5.0333,34.0,26.4667,376.0,450.8333,109.6346,120.6581,83.7613,final
2020-01-11,14534,CR118,1.0,1.0,1.6,17.0,14.7,294.0,336.2667,90.9091,109.3117,87.7936,final
2020-01-21,14534,CR118,1.0,2.0,1.4333,9.0,8.0667,209.0,237.9,108.8083,105.1661,88.3421,final
2020-02-01,14534,CR118,1.0,1.0,2.4333,4.0,5.4667,131.0,159.4,80.7175,90.5172,83.2349,final
2020-02-11,14534,CR118,1.0,1.0,2.4333,4.0,6.3,94.0,108.3,80.7175,85.8896,87.9121,final
2020-02-21,14534,CR118,1.0,1.0,1.8333,3.0,6.7,46.0,62.7667,87.8049,77.8443,76.9583,final
2020-03-01,14534,CR118,1.0,0.0,0.9667,2.0,5.2333,40.0,37.1667,83.7989,78.7746,106.0071,final
2020-03-11,14534,CR118,1.0,0.0,1.2,1.0,4.0,22.0,25.0,80.6452,78.5714,91.4286,final
2020-03-21,14534,CR118,1.0,2.0,5.1333,2.0,7.3,14.0,22.0667,69.0789,69.3642,74.8441,final
2020-04-01,14534,CR118,1.0,6.0,8.8333,8.0,15.1667,14.0,25.8667,79.5181,71.5232,66.9145,final
2020-04-11,14534,CR118,1.0,7.0,15.5333,15.0,29.5,20.0,39.8,58.4416,63.2911,60.241,final
2020-04-21,14534,CR118,1.0,39.0,37.7,52.0,62.0667,57.0,76.0667,103.0445,86.0315,77.8466,final
2020-05-01,14534,CR118,1.0,86.0,55.8333,132.0,109.0667,142.0,129.4667,149.589,119.2609,108.9866,final
2020-05-11,14534,CR118,1.0,61.0,81.0333,186.0,174.5667,202.0,208.0667,76.7145,106.1947,97.218,final
2020-05-21,14534,CR118,1.0,164.0,110.9667,311.0,247.8333,365.0,317.2,145.7315,124.499,114.6088,final
2020-06-01,14534,CR118,1.0,98.0,99.2,323.0,291.2,463.0,415.4333,98.8484,110.5578,111.1808,final
2020-06-11,14534,CR118,1.0,90.0,101.9333,352.0,312.1,553.0,516.1667,88.8404,112.3875,107.0003,final
2020-06-21,14534,CR118,1.0,105.0,82.5,293.0,283.6333,656.0,593.5333,125.7143,103.1899,110.3502,final
2020-07-01,14534,CR118,1.0,46.0,66.1667,241.0,250.6,696.0,650.8667,71.6628,96.3162,106.8294,final
2020-07-11,14534,CR118,1.0,25.0,65.2667,176.0,213.9333,714.0,700.6,42.6945,83.0604,101.8857,final
2020-07-21,14534,CR118,1.0,72.0,68.4667,143.0,199.9,747.0,731.3667,104.8094,72.8919,102.1087,final
2020-08-01,14534,CR118,1.0,29.0,70.2,126.0,203.9333,690.0,745.7333,45.2128,63.5712,92.6253,final
2020-08-11,14534,CR118,1.0,66.0,81.2333,167.0,219.9,695.0,745.9333,82.3348,76.99,93.2622,final
2020-08-21,14534,CR118,1.0,86.0,100.5333,181.0,251.9667,617.0,735.5,86.2287,72.91,84.1046,final
2020-09-01,14534,CR118,1.0,117.0,108.1333,269.0,289.9,636.0,744.4333,107.8374,93.031,85.6272,final
2020-09-11,14534,CR118,1.0,103.0,124.9,306.0,333.5667,649.0,767.4,83.1409,91.9763,84.7697,final
2020-09-21,14534,CR118,1.0,155.0,120.5667,375.0,353.6,699.0,805.4667,127.4224,105.8856,86.9441,final
2020-10-01,14534,CR118,1.0,111.0,121.5,369.0,366.9667,764.0,860.8,91.6996,100.5394,88.8838,final
2020-10-11,14534,CR118,1.0,106.0,116.1667,372.0,358.2333,845.0,911.7,91.6094,103.7386,92.7634,final
2020-10-21,14534,CR118,1.0,152.0,99.8,369.0,337.4667,925.0,943.0333,149.8092,109.0752,98.1078,final
2020-11-01,14534,CR118,1.0,195.0,80.9333,453.0,296.9,1091.0,953.7667,232.7386,150.8635,114.2393,final
2020-11-11,14534,CR118,1.0,110.0,53.5333,457.0,234.2667,1135.0,926.0667,196.4692,191.1845,122.3203,final
2020-11-21,14534,CR118,1.0,25.0,47.3667,330.0,181.8333,1074.0,872.9,57.2884,177.2372,122.7772,final
2020-12-01,14534,CR118,1.0,32.0,26.5667,167.0,127.4667,989.0,791.3333,117.2122,128.7585,124.6672,final
2020-12-11,14534,CR118,1.0,5.0,13.3667,62.0,87.3,891.0,679.8,54.4465,73.9979,130.6176,final
2020-12-21,14534,CR118,1.0,8.0,8.0667,45.0,48.0,744.0,567.3,99.4898,94.8276,130.608,final
2021-01-01,14534,CR118,1.0,3.0,5.0333,16.0,26.4667,636.0,450.8333,79.7342,71.298,140.1808,final
